,corridor_id,rmse,mae,mape
0,4666,0.6560010104986412,0.4634104459610643,0.022844338373262486
1,4667,0.6840456605554506,0.482071792972461,0.022698918680332147
2,4668,2.2745446839463153,0.9737924817585011,0.03051435563768859
3,4669,0.9222558595710069,0.6314255722432205,0.019728478822502768
4,4670,0.9411615192997742,0.4126452444692883,0.01997114906926358
5,4671,3.3606058145031543,0.8445702218895426,0.03438086352142648
6,4672,1.396561532526566,0.5940991218023052,0.007748832859215919
7,4674,1.9699613665067779,0.7438981922315374,0.015375436596754038
8,4675,7.579368979225468,1.7004528107741936,0.03569899057632654
9,4676,0.46151424426950166,0.22328594607073657,0.01315051317224727
10,4677,0.39455967600099767,0.2491936081679521,0.0193824632009308
11,4678,0.5748569441893044,0.3465880590002375,0.008413061704019825
12,4679,5.598582053318532,1.129185804598596,0.02840141467899582
13,4680,0.23079025808409745,0.1537128346228309,0.005300441147633354
14,4681,0.5016952725276639,0.32522337140812596,0.011189909263323384
15,15272,0.23857537400429368,0.13729315137665085,0.009704263043026632
16,15274,0.5005028492418293,0.24314194928311852,0.018433704190058908
17,15292,0.5240084079146053,0.16936549878466398,0.024423520660353377
18,15294,0.1261070595987921,0.0842415121332178,0.014947209792604872
19,15348,1.6409727277610362,0.5183651311376211,0.06462246959653055
20,15350,0.47223679970084326,0.2749841016876287,0.02728129986706167
21,15354,0.295803420725261,0.09799879200960807,0.048641864618473765
22,15356,0.6796254758634452,0.4211407415093676,0.0327961582102749
23,15358,1.3056175207783467,0.6223919302983816,0.050592498150088254
24,15368,0.3714256723449502,0.1605097350713603,0.010787277159579096
25,15370,0.2816404623696867,0.20502684538221452,0.014199938275295934
26,15376,0.19958661022806365,0.08401538848104007,0.00755225145398436
27,15378,0.3262615456559341,0.15755575242918302,0.013407111952958572
28,15380,0.39882148254140537,0.15884904114521994,0.01993226887801598
29,15382,0.12564828944179032,0.05725971842686953,0.007998750916725285
30,15456,0.22527970375454445,0.07791665254750037,0.019502679193274083
31,15458,0.05973453849303183,0.03438307971828947,0.009495306103834701
32,15488,0.20248713732572787,0.10326761164856078,0.011996800850984202
33,15490,0.1992869380475102,0.10649823694991092,0.011417560110245951
34,15520,0.2509546378253803,0.147764307437776,0.011176160347631903
35,15522,0.412133481431556,0.17317125051069912,0.01219689717846289
36,15532,0.5470467113729898,0.3491736238161163,0.025725304035139902
37,15534,0.4223243900702514,0.286220784363834,0.02167217635654203
38,15536,0.1352116445896577,0.0918303907664603,0.006480021380049075
39,15538,2.000551367135543,0.38870055118079416,0.027380942717811697
40,15556,0.75677318091116,0.2323708851809211,0.021115508048792524
41,15558,1.4041551722093097,0.3758821270188242,0.03892963731432476
42,15560,0.3972835757736682,0.16006416769827742,0.02218933371242609
43,15562,0.19879374198178495,0.14132377404514554,0.022243224545237555
44,15564,0.2809668098314642,0.1354817440929341,0.007736229760572961
45,15566,0.144313998815869,0.10211422334304288,0.006193130776481965
46,15688,2.688863988925987,0.6448942873827673,0.036792175967439715
47,15690,0.5026130026799221,0.2189024165172554,0.012151289065671542
48,16048,0.20097720219357565,0.10572931755833659,0.015099776183110408
49,16050,0.5106463956084936,0.22835888440440996,0.02964068538272638
50,16068,1.3984562873482143,0.4546347004744035,0.028035640489826635
51,16070,0.1626597632438883,0.1236096935320228,0.008032846681524677
52,16072,0.8783349740625682,0.1800616404564892,0.03472570220254838
53,16074,0.21821536617158788,0.07752897011553009,0.01572953336974657
54,20035,1.3899645208861695,0.6079061526959452,0.0429916849165127
55,20037,0.6583916271116003,0.37292727241066503,0.029059778744792816
56,20139,2.4265850445096255,0.8843924101866965,0.047330174690769784
57,20141,2.547980979276827,0.7912207917976636,0.04357320107475943
58,22040,2.7787857410399512,0.48638529911358314,0.024944889335019066
59,22041,0.6154137449982087,0.26252083213997096,0.012648379973718961
60,22136,0.4221723199496537,0.25701515027831334,0.010764106468839114
61,22137,0.4994686414402761,0.2622823408429452,0.01156208738738641
62,22138,0.6382491628862328,0.19722786251000216,0.03156446844450229
63,22139,0.10305695078010921,0.06690966005679096,0.015396853354671575
64,22142,0.4753258005616832,0.25366914124408524,0.050714407677171856
65,22143,2.3671613270855074,0.754345276226668,0.13053775098307102
66,22146,0.05489901683393297,0.02943395779939249,0.021745949097065086
67,22147,0.031916430153888974,0.021705656963251486,0.01616543033802557
68,22148,0.2340955467844298,0.15957335799316064,0.009139438986477995
69,22149,1.1444134702831672,0.46728229195592974,0.02073093418442617
70,22150,0.2490429259580816,0.1070200429724734,0.022330355654342125
71,22151,0.7502000821293472,0.35370554267542836,0.06207399742314875
72,22166,1.0124904019842644,0.3441509694959295,0.02468502833251998
73,22167,0.6743828339449289,0.2753886119933011,0.01948249966438134
74,22168,0.0656173947182842,0.04109508951302167,0.011138887520897218
75,22169,0.061533578704525096,0.038104807757768394,0.010323369658803932
76,22170,1.7853498193648498,0.7120141453959752,0.04157719439402396
77,22171,0.24114875007657577,0.16210237843055622,0.011241016053467421
78,22175,0.727321497690658,0.4173083050499971,0.019742959213948738
79,22176,0.4538975905362393,0.2610221443323406,0.013718635155431114
80,22190,0.10087044366809923,0.06049122453168259,0.004848826433557916
81,22191,0.10044124395012416,0.0685338569662199,0.008647814289498542
82,22194,0.17248864669559494,0.10109277608033271,0.007328043036424232
83,22195,0.3028979181744182,0.23449726989167644,0.016760641405645805
84,22196,1.9511142673960524,0.6578536764506656,0.03255665094045924
85,22197,0.5050962946861456,0.334244918710639,0.01692287774264031
86,22198,0.38182051735052225,0.2270704589087989,0.014138753590563748
87,22199,0.523751435718284,0.2766326221503327,0.01798414340429701
88,22204,0.1831741289793608,0.12272277053419144,0.013880454608178223
89,22205,0.47096317372012564,0.2545265143702272,0.024074411918015733
90,22208,0.46522677989984523,0.2423933319575817,0.013149493165749362
91,22209,0.44493289014910825,0.27538942685871376,0.01445575547061535
92,22210,1.1707913533195784,0.6518894276670137,0.03889302591855508
93,22211,0.597663523803515,0.4009746809100659,0.025322964439283134
94,22212,0.3417443489289799,0.20463582096625343,0.010891016424072395
95,22220,3.886360528485527,1.0090607498238608,0.03517297298591766
96,22221,0.680138410936751,0.41538438660710225,0.013937258345917343
